image,tp,fp,fn,small_tp,small_fn,tiny_side_tp,tiny_side_fn,detections,mean_confidence,illumination_mean,detector_route,gate_mode,residual_l1
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000220.jpg,3,18,0,0,0,0,0,1000,0.02466214820742607,0.4835793069928589,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000221.jpg,13,11,7,3,4,0,2,1000,0.03084859438240528,0.4823667336147422,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000222.jpg,3,24,3,0,0,0,0,1000,0.031115246936678886,0.48275198763919147,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000223.jpg,0,25,3,0,0,0,0,1000,0.027552329003810883,0.4825772361413701,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000224.jpg,0,28,3,0,0,0,0,1000,0.03564359247684479,0.4824049507534495,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000225.jpg,2,31,1,0,0,0,0,1000,0.03691042959690094,0.4826619538247398,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000226.jpg,1,32,1,0,0,0,0,1000,0.03696141764521599,0.4826825223916727,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000227.jpg,10,15,7,1,0,0,0,1000,0.030698731541633606,0.48464513170237233,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000228.jpg,1,24,0,0,0,0,0,1000,0.028858380392193794,0.4845055998093682,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000229.jpg,0,28,2,0,0,0,0,1000,0.03381405398249626,0.4849225444807553,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000230.jpg,1,23,1,0,0,0,0,1000,0.027891239151358604,0.48484284412067297,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000231.jpg,1,29,1,0,0,0,0,1000,0.0309115182608366,0.484118755295328,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000232.jpg,0,33,2,0,0,0,0,1000,0.03189389407634735,0.48571366837630114,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000233.jpg,1,32,2,0,0,0,0,1000,0.0369265116751194,0.48599678497942383,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000234.jpg,0,39,6,0,0,0,0,1000,0.03516772389411926,0.48743126475127085,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000235.jpg,7,24,9,0,2,0,0,1000,0.030540652573108673,0.4892009179829339,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000236.jpg,0,40,2,0,0,0,0,1000,0.036890894174575806,0.48986759977910915,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000237.jpg,2,35,2,0,0,0,0,1000,0.0371059812605381,0.4919773738198983,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000238.jpg,1,42,6,0,0,0,0,1000,0.044746093451976776,0.49241272353848947,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000239.jpg,0,48,4,0,0,0,0,1000,0.04400148242712021,0.49242634387860085,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000240.jpg,0,53,4,0,0,0,0,1000,0.05196923390030861,0.4926545554950375,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000241.jpg,2,45,1,0,0,0,0,1000,0.04388289898633957,0.4909576978939724,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000242.jpg,0,36,2,0,0,0,0,1000,0.0393797941505909,0.4916755155380053,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000243.jpg,1,51,2,0,0,0,0,1000,0.04721791297197342,0.4907129970043573,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000244.jpg,2,45,1,0,0,0,0,1000,0.04869093745946884,0.48986041326252727,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000245.jpg,2,42,2,0,0,0,0,1000,0.04315631091594696,0.4893703382201646,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000246.jpg,1,35,3,0,0,0,0,1000,0.039443936198949814,0.48831660955277173,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000247.jpg,0,49,3,0,0,0,0,1000,0.04265078157186508,0.4883899214778504,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000248.jpg,0,34,1,0,0,0,0,1000,0.03603201359510422,0.48766264410856935,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000249.jpg,2,37,1,0,0,0,0,1000,0.036480553448200226,0.4881581166031227,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000250.jpg,0,33,5,0,0,0,0,1000,0.03847242146730423,0.4884805850580973,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000251.jpg,1,35,2,0,0,0,0,1000,0.0381946824491024,0.4814180623638344,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000252.jpg,1,24,2,0,0,0,0,1000,0.03563681244850159,0.48170683172960543,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000253.jpg,0,31,3,0,0,0,0,1000,0.035658761858940125,0.481447044828734,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000254.jpg,0,25,3,0,0,0,0,1000,0.030568834394216537,0.4806513896453643,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000255.jpg,0,32,10,0,0,0,0,1000,0.03317825868725777,0.4795264747488502,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000256.jpg,1,34,2,0,0,0,0,1000,0.033112190663814545,0.4777518060850884,lowlight,none,0.0
